_id,description,enDescription,course_name,professor,courseObj.lectureLanguage,courseObj.typeOfCredit,label
630cf1c240e337e60fce1631,真的很開心選到申老師的課，也許對部分同學來說，課程進度算是緩慢，但我認為以語言課程來說，如果不先激起學生想學習的好奇心，後面會很難堅持下去。可是因為老師的啟發，我自己也有加減在學日文，希望過一段時間之後可以去考日檢，真的很喜歡老師上課的方式！可惜我要畢業了，希望之後有更多學生能去上老師的課！！！,"I'm really happy to have chosen Teacher Shen's class. Maybe for some students, the progress of the course is slow, but I think that in terms of language courses, if you don't first arouse students' curiosity to learn, it will be difficult to stick to it later. . But because of the teacher's inspiration, I am also learning Japanese with addition and subtraction. I hope that I can take the Japanese test after a while. I really like the way the teacher teaches! It's a pity that I'm about to graduate, and I hope that more students will be able to attend the teacher's class in the future! ! !",930,380,0,3,0.9718421101570129
630cf1c340e337e60fce1747,希望老師線上上課可避免用臉書直播，應該用google meet或其他能分享螢幕畫面的視訊軟體,"I hope that teachers can avoid using Facebook live broadcast in online classes, and should use google meet or other video software that can share screen images",864,389,0,3,0.0011535882949829102
630cf1c240e337e60fce162e,老師人超有親和力，而且每次報告完都可以給學生很好的回饋，以及補充許多有趣的延伸內容!,"The teacher is super friendly, and can give good feedback to the students after each report, and add many interesting extensions!",955,372,0,3,0.9997671246528625
630cf1c240e337e60fce16cb,老師上課很認真，個性也很好！ 也很尊重學生的意見,The teacher is very serious in class and has a good personality! Also respect the opinions of students,764,416,3,1,0.9998444318771362
630cf1c240e337e60fce166d,太多臨時調動、活動、作業要求修改或新增了，有時候會很混亂；教案作業太難；第一堂課要分組時我因為不克出席，在教授許可下委託我室友為我的代理幫我分組，結果他事後告訴我被改成由助教還是教授決定我的小組，無視我對他授予的代理決定權,"There are too many temporary adjustments, activities, and homework requirements to modify or add, sometimes it will be very confusing; the lesson plan assignments are too difficult; because I was unable to attend the first class when I was divided into groups, I entrusted my roommate to act as my agent with the permission of the professor Helped me group, but he told me afterwards that it was changed to be determined by the assistant or the professor, ignoring the agency decision I gave him",951,372,0,3,0.0003069639205932617
630cf1c340e337e60fce1795,看得出來老師對於教學真的很用心，辛苦老師了～,"It can be seen that the teacher really cares about teaching, thank you for your hard work~",226,390,0,1,0.9993984699249268
630cf1c340e337e60fce1769,又愛又淚的一堂課！這學年最愛⋯燕菁老師好溫柔可愛，上課模式有邏輯又清晰，而且還會協助掌握同學報告的品質，讓大家的報告都有一定水準，這堂課真的讓我這個厭惡法律的人了解憲法的有趣與美好～,"A lesson of love and tears! My favorite this school year...Teacher Yan Jing is so gentle and lovely. The class mode is logical and clear. She will also help to master the quality of the students' reports, so that everyone's reports are of a certain standard. This class really made me, who hates the law, understand. The fun and beauty of the Constitution~",493,399,0,1,0.9998482465744019
630cf1c240e337e60fce1601,課程不會太嚴肅，氣氛輕鬆愉快，很適合紓解平常課業上的壓力，只可惜學期後半段全面遠距，沒有辦法打比賽，畢竟打比賽會比較好玩和有趣。,"The course is not too serious, and the atmosphere is relaxed and happy. It is very suitable for relieving the pressure of normal schoolwork. Unfortunately, the second half of the semester is full of distance, so there is no way to play games. After all, playing games will be more fun and interesting.",431,369,0,1,0.995970606803894
630cf1c240e337e60fce16e0,棒棒的,awesome,817,728,0,3,0.9998682737350464
630cf1c340e337e60fce17b4,謝謝老師，辛苦了！,"Thank you, teacher, for your hard work!",940,384,3,3,0.9998224377632141
630cf1c340e337e60fce1802,教授所採取的錄影方法，能讓學生彈性上課，有聽不懂的地方也可以重複播放，對學習十分有幫助，好老師！！！,"The method of video recording adopted by the professor allows students to attend classes flexibly, and they can play repeatedly when there are things they don’t understand. It is very helpful for learning, good teacher! ! !",99,394,0,1,0.9991098046302795
630cf1c340e337e60fce17c8,謝謝老師與助教的教學，兩位都非常認真為學生解惑，對於推導講的十分清楚，也非常喜歡老師用幾何意義來解釋。 不過後半學期進度沒什麼推展，考試內容也不多，太佛了～ 如果同學有興趣可以上學期修微甲，下學期修微乙，就會發現根本超簡單，是天堂～ 謝謝老師與助教這學期的教導！,"Thank you teacher and teaching assistant for their teaching. Both of them are very serious about solving students' doubts. They are very clear about the derivation, and I really like the teacher's explanation with geometric meaning. However, there is no progress in the second half of the semester, and there are not many exams. It is too Buddhist~ If students are interested, they can take Micro-A in the first semester and Micro-B in the next semester. teaching!",96,383,0,1,0.9852187037467957
630cf1c240e337e60fce169d,只上了下學期的西哲，原先擔心自己沒有上過上學期的課程會有銜接的問題，但完全不會！因為老師還是會帶到過去課程所提，也會很仔細的就現在課程談到的哲學家有完整的介紹，因此完全不需要擔心！ 老師上課很認真，提供我們很多資料，也給予學生清晰的思考路徑！超級喜歡這堂課！,"Xi Zhe, who only took the next semester, was worried that there would be a problem with the convergence of the courses he hadn't taken in the previous semester, but he didn't at all! Because the teacher will still bring what was mentioned in the past courses, and will also carefully introduce the philosophers mentioned in the current course, so there is no need to worry at all! The teacher is very serious in class, provides us with a lot of information, and also gives students a clear path of thinking! Loved this class so much!",935,391,0,1,0.9996377229690552
630cf1c240e337e60fce167d,我覺得這堂課收穫良多!,I think this class has been very rewarding!,122,379,0,3,0.9998427629470825
630cf1c340e337e60fce1784,很可惜因為疫情的關係  這學期見到老師的時間連半學期都不到  但老師還是很用心的建置有趣的線上口說教室讓大家練習  希望之後還能修到老師的課!,"It's a pity that due to the epidemic, I didn't see the teacher for even half the semester this semester, but the teacher is still very careful to build an interesting online speaking classroom for everyone to practice. I hope I can still take the teacher's class in the future!",226,390,0,1,0.3053755760192871
630cf1c340e337e60fce1780,老師非常認真，講得很詳細，我覺得很棒，很喜歡上老師的韓文課！,"The teacher is very serious and explains in detail. I think it is great, and I like the teacher's Korean class very much!",226,390,0,1,0.9998588562011719
630cf1c240e337e60fce1659,老師和助教人很好很溫柔，都是天使～～！,"The teachers and teaching assistants are very nice and gentle, they are all angels~~!",936,723,0,3,0.9998558759689331
630cf1c340e337e60fce1862,很喜歡老師上課鼓勵大家，上課的進度也剛剛好，課後作業做完會很有成就感，上課目標很明確，能真正學到很多實用的知識跟技能！！,"I really like that the teacher encourages everyone in class, the progress of the class is just right, I will feel a sense of accomplishment after finishing the homework after class, the class goal is very clear, and I can really learn a lot of practical knowledge and skills! !",943,410,3,3,0.9998753070831299
630cf1c340e337e60fce1877,課程內容專業豐富。,The course content is professional and rich.,9,726,0,1,0.9998445510864258
630cf1c340e337e60fce186e,很棒,great,510,413,0,3,0.9998630285263062
630cf1c340e337e60fce1870,教官退出校園,Instructors withdraw from campus,510,413,0,3,0.0008563995361328125
630cf1c340e337e60fce1839,老師超讚，對學生相當用心！,The teachers are amazing and really care about the students!,938,399,0,2,0.9998810291290283
630cf1c340e337e60fce18a2,老師很認真上課，認真學真的收穫滿滿，真的是資管好棒的老師，期待老師開選修課!! 下次可以考慮全部自己上,"The teacher is very serious in the class, and it is really rewarding to study hard. He is really a good teacher in asset management. I look forward to the teacher offering elective courses!! Next time, I can consider taking all of them by myself",678,427,3,1,0.9997586607933044
630cf1c340e337e60fce18a0,有錄影會比較好，課程當下會很難一次理解,"It would be better to have a video, the course will be difficult to understand at once",678,427,3,1,0.0005236268043518066
630cf1c340e337e60fce18ab,活動規劃很多變很有趣！體力差的也可以完整跑完賽程，不會負擔太大,Event planning can be a lot of fun! Those with poor physical strength can also complete the race without too much burden,511,414,0,1,0.9788849949836731
630cf1c340e337e60fce1809,看得出老師在教學上花了很多心力也做足準備，讓學生即使是遠距也能有實體上課的品質！個人覺得是目前修過課程中最用心的老師（沒有之一）,"It can be seen that the teacher has spent a lot of effort and preparation in teaching, so that students can have the quality of physical class even if they are far away! Personally, I think it is the most attentive teacher in the courses I have taken so far (no one)",164,390,0,1,0.9970068335533142
630cf1c340e337e60fce18e4,我愛啟洲，希望保險法能夠再見。,I love Qizhou and hope that the insurance law can say goodbye.,920,724,0,1,0.9972643852233887
630cf1c340e337e60fce18af,老師人非常好也很專業，雖然因為自己身體素質比較差，每次都跑到快死掉，但活動整體而言非常有趣，也能充分運動到！,"The teachers are very nice and professional. Although I run to the point of death every time because of my poor physical fitness, the activities are very interesting and I can exercise enough!",511,414,0,1,0.9997499585151672
630cf1c340e337e60fce18cb,報告負荷過重,report overload,941,409,0,1,0.004941701889038086
630cf1c340e337e60fce194b,老詩人很好、課程也並不困難，認真學習真的能獲取不少知識，並且能夠實際應用,"The old poet is very good, and the courses are not difficult. If you study hard, you can really acquire a lot of knowledge, and you can actually apply it",511,414,0,1,0.9998443126678467
630cf1c340e337e60fce18dc,老師教學很認真、用心，用自己編的講義搭配課堂的補充、講解，讓我能更清楚了解上課內容。助教們的講義與課輔的講解也都很用心，還會教我們怎麼寫考卷，真心覺得老師跟助教們都超棒。,"The teacher is very serious and attentive in teaching, and uses the handouts he compiled to match the supplements and explanations in the classroom, so that I can understand the content of the class more clearly. The teaching assistants are also very careful in explaining the handouts and lesson aids, and they also teach us how to write the test papers. I really think that the teachers and teaching assistants are great.",920,724,0,1,0.9995996356010437
630cf1c340e337e60fce18e8,老師上課認真，幽默風趣，使我獲益良多,"The teacher is serious in class and humorous, which has benefited me a lot",920,724,0,1,0.9998455047607422
630cf1c340e337e60fce18ff,謝謝老師。,"Thank you, teacher.",498,406,0,2,0.9998351335525513
630cf1c340e337e60fce1988,很喜歡也很謝謝老師,I like it very much and thank you teacher,343,418,2,1,0.999871015548706
630cf1c240e337e60fce168d,棒棒,awesome,944,377,0,1,0.9998682737350464
630cf1c240e337e60fce164c,結合單字可以多分享一些日本文化，不過上課時間可能會不夠XD,"Combining words can share more Japanese culture, but the class time may not be enough XD",930,375,0,3,0.009064972400665283
630cf1c240e337e60fce162c,在政大上過最充實的課程，老師和助教人都很好，佩玉老師的行銷課一生推！,I have taken the most fulfilling course at National Chengchi University. The teachers and teaching assistants are very good. Teacher Peiyu's marketing course is a life-long push!,272,722,0,2,0.9995307922363281
630cf1c240e337e60fce173b,老師下半學期的課程有些觀念我覺得講的不太清楚或帶太快，跟上學期比起來有點小落差，希望可以用更白話的方式呈現。,"I think the teacher’s lectures in the second half of the semester have some concepts that are not clear or brought up too quickly. Compared with the last semester, there is a small gap. I hope that it can be presented in a more vernacular way.",792,392,0,1,0.0021027326583862305
630cf1c240e337e60fce1742,老師上課很有趣，很喜歡。 但希望考試不要太難！_！,The teacher's class is very interesting and I like it very much. But I hope the test is not too difficult! _!,792,392,0,1,0.9994768500328064
630cf1c240e337e60fce1645,老師提供兩天讓同學選擇考試，有些同學因為有其他考試或報告等而無法選擇較前面那天，結果老師口氣變得有點差。我們知道老師希望平衡兩天考試人數，畢竟一天太多人老師也不方便。但相反地也希望老師能理解我們並非故意要偷懶，是真的無法在當天考試。,"The teacher provided two days for the students to choose the exam. Some students could not choose the previous day because they had other exams or reports, etc. As a result, the teacher's tone became a bit bad. We know that the teacher wants to balance the number of people taking the exam in two days. After all, it is not convenient for the teacher to have too many people in one day. But on the contrary, I also hope that the teacher can understand that we didn't mean to be lazy, and we really couldn't take the exam on the same day.",5,382,1,1,0.011051297187805176
630cf1c240e337e60fce169f,謝謝老師把西哲史這麼龐雜的系統跟內容做很清楚的說明。之前在實體課時，雖然可以跟著老師在課堂上做筆記，但是翻書時會覺得內容比授課的內容還要深，這是我覺得跟線上課相比較美中不足的地方。因為時間跟篇幅的關係，有時候還是會期待老師能帶我們進行哲學家文本的閱讀，會想聽老師做一些關於文本本身的分析。,"Thank you teacher for explaining such a complex system and content of Xi Zhe Shi very clearly. In the physical class before, although I could follow the teacher to take notes in class, but when I flipped through the book, I felt that the content was deeper than the content of the lecture. This is what I think is a fly in the ointment compared with online classes. Because of the relationship between time and length, sometimes I still expect the teacher to take us to read philosophers' texts, and I want to hear the teacher do some analysis on the text itself.",935,391,0,1,0.10977774858474731
630cf1c340e337e60fce17d5,謝謝老師,"Thank you, teacher",99,394,0,1,0.999835729598999
630cf1c340e337e60fce17da,老師上課非常認真!,The teacher is very serious in class!,99,394,0,1,0.9997283816337585
630cf1c240e337e60fce16f8,老師解釋很清楚，讓我可以在上課時間就很好的吸收， 建立我對初會的信心!!,"The teacher explained very clearly, so that I can absorb it well during the class time, and build up my confidence in the first meeting!!",764,416,0,1,0.9996652603149414
630cf1c340e337e60fce17ec,很棒,great,99,394,0,1,0.9998630285263062
630cf1c240e337e60fce1732,謝謝老師的教導。,Thank you teacher for teaching.,792,392,0,1,0.9998205304145813
630cf1c340e337e60fce17e1,老師很用心～,The teacher is very attentive~,99,394,0,1,0.9985682964324951
630cf1c240e337e60fce15ff,：）,:),431,369,0,1,0.6489289999008179
630cf1c240e337e60fce15e9,老師真的很用心，非常替學生著想，很努力地將知識傳達給學生們，真的超棒！,"The teacher is really hardworking, very considerate of the students, and works hard to convey the knowledge to the students. It's really great!",272,722,0,1,0.9996459484100342
630cf1c340e337e60fce17fa,很紮實 老師辛苦了！,Very solid teacher worked hard!,99,394,0,1,0.9998359680175781
630cf1c340e337e60fce1791,老師上課很認真，課程很充實。,The teacher is very serious in class and the courses are very fulfilling.,226,390,0,1,0.9998711347579956
630cf1c240e337e60fce15ef,老師常常晚下課，尤其是遠距以後，會耽誤到接下來的安排，希望老師能調整一下課程的安排，盡量不要拖到十幾二十分鐘。,"The teacher often finishes class late, especially after a long distance, which will delay the next arrangement. I hope the teacher can adjust the course arrangement and try not to delay it for more than ten or twenty minutes.",272,722,0,1,0.004529118537902832
630cf1c340e337e60fce177c,我覺得還是實體課程比較容易讓人專注。,I think it is easier to focus on physical courses.,308,390,0,3,0.0016245841979980469
630cf1c240e337e60fce1625,老師講話方式極具侮辱性，經常先入為主認為學生未出席課程，錯怪認真上課的學生。對於動作未能做好不私下加以指導，而是要求同學於全班面前做錯誤示範再當眾洗臉，大學以來頭一次上到如此令人反感之課程。,"The way the teacher speaks is extremely insulting, and he often preconceives that the student did not attend the class and blames the student who is serious in class. For the failure to do well in the movements, he did not give private guidance, but asked the students to demonstrate their mistakes in front of the whole class and then wash their faces in public. This is the first time since college that they have taken such an offensive class.",474,378,0,1,0.0007561445236206055
630cf1c240e337e60fce1636,no,no,327,376,0,1,0.003554046154022217
630cf1c240e337e60fce15fc,我覺得老師整體上的教學都非常的棒！,I think the teacher's overall teaching is very good!,431,369,0,1,0.9997615218162537
630cf1c240e337e60fce1696,希望課程可以再扎實或豐富一點 或許可以考慮將課程改為晚上(這樣部分演講就不用再改時間了),I hope the course can be more solid or enriched. Maybe you can consider changing the course to the evening (so that some speeches do not need to be rescheduled),934,393,0,3,0.1457514762878418
630cf1c240e337e60fce16fd,覺得老師教得不錯，但我真的沒有會計腦。 考試好難難難難難難。感覺有花時間解題目跟讀書但是就是沒get不到觀念。,"I think the teacher taught well, but I really don't have an accounting brain. Exams are so hard. I feel that I have spent time solving problems and reading books, but I just can't get the concept.",764,416,0,1,0.0005323290824890137
630cf1c240e337e60fce16c5,老師人很好，授課的內容對學習很有幫助(帶例題、重點節錄)，發問也都回答很詳細，是很認真的老師，謝謝老師這一年的教導!,"The teacher is very nice, the content of the lectures is very helpful for learning (with sample questions, key excerpts), and the questions are answered in detail. He is a very serious teacher. Thank you for your teaching this year!",764,416,3,1,0.9998422861099243
630cf1c240e337e60fce1658,雖然課程設定是傳播法規與倫理，但老師在課堂上都會結合自身經驗，分享很多法規以外的知識給同學，老師很愛開玩笑！上課氣氛很好！,"Although the curriculum is set to spread laws and ethics, the teacher will combine his own experience in the classroom to share a lot of knowledge other than laws and regulations with the students. The teacher loves to joke! The class atmosphere is very good!",936,723,0,3,0.999815046787262
630cf1c340e337e60fce1774,老師上課很認真，備課用心，對課程內容的講解也很清楚。在遠距的情況下還弄了線上虛擬教室讓我們固定練習對話，不然後面真的很容易荒廢對話練習。謝謝老師那麼努力提供我們各種資源學習！,"The teacher is very serious in class, prepares lessons carefully, and explains the course content very clearly. In the case of a long distance, we also set up an online virtual classroom to allow us to practice dialogue regularly, otherwise it is really easy to waste dialogue practice later. Thank you teacher for working so hard to provide us with various resources for learning!",937,390,0,3,0.9939056038856506
630cf1c340e337e60fce1817,這堂課真的讓我對了解台灣的舊電影很有興趣～！,This class really got me interested in learning about old Taiwanese movies~!,946,407,0,3,0.9989888072013855
630cf1c340e337e60fce1820,希望能調整每周的作業量、給予學生充足的下課時間,Hope to adjust the weekly homework load and give students enough time to finish class,9,400,0,1,0.9883821606636047
630cf1c340e337e60fce1864,建議可以講快一點。,Suggest you speak faster.,943,410,3,3,0.9873483180999756
630cf1c340e337e60fce1853,老師上課很清楚,The teacher is very clear in class,57,724,0,1,0.9997554421424866
630cf1c340e337e60fce186a,不錯,good,510,413,0,3,0.9998161196708679
630cf1c340e337e60fce1899,老師上課會分享很多知識與相關的內容，但時間掌握真的小小可惜！但我很喜歡,"The teacher will share a lot of knowledge and related content in class, but it is really a pity to master the time! but i like it",947,727,0,1,0.9957493543624878
630cf1c340e337e60fce189a,老師人很好很尊重學生意見，但希望課程可以增加老師講課的比例，因為最後都變成小組導讀其實會認真聽完全程的同學也不多。,"The teachers are very nice and respect the opinions of the students, but I hope that the course can increase the proportion of the teacher's lectures, because in the end, it will become a group guided reading, but there are not many students who will listen carefully to the whole course.",947,727,0,1,0.9878655076026917
630cf1c340e337e60fce18d9,講解仔細。,Explain carefully.,920,724,0,1,0.9871107339859009
630cf1c340e337e60fce18ca,國榮老師上課活潑且常用實例來闡述憲法之理念與內涵，且會視學生的學習狀況調整教授內容，平時也很樂於答覆學生的問題並給予報告上許多建議，是很認真的老師。不過外系同學若要修習，須注意本課所教授之憲法比較著重大概念及活用，即著重於團體與個人報告之撰寫與分析。 最後很謝謝老師很學期的指導，辛苦了！,"Teacher Guorong is lively in class and often uses examples to explain the concept and connotation of the Constitution. He will adjust the teaching content according to the students' learning situation. He is also very willing to answer students' questions and give many suggestions on the report. He is a very serious teacher. However, if students from other departments want to study, they must pay attention to the important concepts and flexible application of the constitution taught in this course, that is, to focus on the writing and analysis of group and individual reports. Finally, I am very grateful to the teacher for his guidance during the semester, hard work!",941,409,0,1,0.9995254278182983
630cf1c340e337e60fce1909,雖然因為疫情的緣故無法透過考試來檢驗學期的吸收程度，然而在修正的期末報告雖可以充分理解老師幫助我們學習的動機，卻仍有報告太過艱澀難上手的問題，此外，期中考的考題內容充足，希望老師可以依據題目量適當調整應試時間。,"Although the degree of absorption during the semester cannot be tested through exams due to the epidemic, although the revised final report can fully understand the teacher’s motivation to help us learn, there is still the problem that the report is too difficult to learn. In addition, the midterm exam questions The content is sufficient, and I hope the teacher can adjust the test time appropriately according to the amount of questions.",504,409,0,1,0.0008168816566467285
630cf1c340e337e60fce18d1,老師上課真的很有趣，我也非常喜歡老師！！！但是因為法律知識較少所以上課壓力很大，建議老師和學生之間能有更多的溝通ㅠㅠ,"The teacher's class is really interesting, and I like the teacher very much! ! ! But because of the lack of legal knowledge, the class pressure is very high. It is recommended that there be more communication between the teacher and the studentsㅠㅠ",941,409,0,1,0.013437032699584961
630cf1c340e337e60fce18fb,老師很認真，也很樂於幫忙學生解決問題，並鼓勵學生討論。老師人很好都不會因為回答的程度有差異而指責，都還是會很鼓勵學生。,"The teacher is serious and willing to help students solve problems and encourage students to discuss. The teachers are very nice and will not criticize because of the difference in the level of answers, and they will still encourage students.",954,408,0,2,0.9998160004615784
630cf1c340e337e60fce180e,課程規劃很完整  這學期加上更詳細的文法解說 更容易理解每個文法的用途,"The course plan is very complete, this semester plus more detailed grammar explanations, it is easier to understand the use of each grammar",164,390,0,1,0.9406327605247498
630cf1c340e337e60fce18aa,課程有趣,interesting course,511,414,0,1,0.9998254179954529
630cf1c340e337e60fce1901,讚,great,498,406,0,2,0.9998630285263062
630cf1c340e337e60fce19be,老師教學認真盡責、幽默風趣。,"The teacher teaches conscientiously and conscientiously, humorously.",920,417,0,1,0.9993305206298828
630cf1c340e337e60fce191d,選課之前可能要有些金融、貨幣等領域的先備知識。,"Some prior knowledge in finance, currency and other fields may be required before course selection.",939,405,3,3,0.07031303644180298
630cf1c340e337e60fce19e3,非常推薦老師的課程!淺顯易懂、每周時事新聞也能讓我知道更多國際資訊~,"I highly recommend the teacher's course! It is easy to understand, and the weekly current affairs news can also let me know more international information~",524,433,0,1,0.9997652173042297
630cf1c340e337e60fce19bb,上課內容充足!只是上課速度可能有些過快，希望老師能稍微放慢一些授課時的速度。,The content of the class is sufficient! It's just that the speed of the class may be too fast. I hope the teacher can slow down the speed of the class a little.,920,417,0,1,0.1741786003112793
630cf1c340e337e60fce192e,no,no,9,404,0,1,0.003554046154022217
630cf1c340e337e60fce19ad,講解仔細。,Explain carefully.,920,417,0,1,0.9871107339859009
630cf1c340e337e60fce1928,希望可以多一點課外延伸知識，多帶一點個案之類的。報告只有課本內容有點可惜，上課方式可以多元一點。,"I hope that I can extend my knowledge a little more after class, and bring a little more cases. It is a pity that the report only contains textbook content, and the teaching methods can be more diverse.",9,404,0,1,0.001644432544708252
630cf1c340e337e60fce19ae,老師上課總是帶著淺淺的笑意，談論起自己從事實務的往事更是英姿瀟灑，讓人不禁產生欽佩之情，期待日後還有機會選到老師的課！！＞＜,"The teacher always has a slight smile in the class, and he is even more heroic when talking about his past practice, which makes people feel admiration. I look forward to having the opportunity to choose the teacher's class in the future! ! ＞＜",920,417,0,1,0.9997147917747498
630cf1c340e337e60fce197f,老師很關心學生，文法講解也易懂～,"The teacher cares about the students, and the grammar explanations are easy to understand~",66,418,0,1,0.9949215054512024
630cf1c340e337e60fce1a18,真的很棒~~ 希望未來多開機器學習 人工智慧 神經網路相關之課程,"It's really great~~ I hope that there will be more courses related to machine learning, artificial intelligence, and neural networks in the future",197,432,0,1,0.9997488856315613
630cf1c340e337e60fce19d2,老師上課很用心！,The teacher is very attentive in class!,323,420,0,1,0.9993951320648193
630cf1c340e337e60fce1974,希望可以不要用預錄上課內容的方式，個人覺得會大幅降低學習效率與學生專心度,"I hope that the method of pre-recording the class content can not be used, personally feel that it will greatly reduce the learning efficiency and student concentration",99,401,0,1,0.0012360811233520508
630cf1c340e337e60fce1a1b,老師人超好,The teacher is super nice,197,432,0,1,0.9997432827949524
630cf1c340e337e60fce192c,謝謝老師,"Thank you, teacher",9,404,0,1,0.999835729598999
630cf1c340e337e60fce1a22,老師能在交微積分之餘，還會示範python讓我們有接觸程式的經驗,"In addition to handing in calculus, the teacher will also demonstrate python so that we have experience in programming",197,432,0,1,0.9987321496009827
630cf1c340e337e60fce19d8,老師在教學上的引導很棒，口齒很清晰。教授內容深度適中，對於想要學深一點的人可能稍為不夠，但對大多數人已經很充足，也有自己的教材，是非常棒的老師！,"The teacher's guidance in teaching is very good, and the articulate is very clear. The depth of the teaching content is moderate. It may not be enough for those who want to learn more, but it is enough for most people. It also has its own teaching materials. It is a very good teacher!",956,430,0,1,0.9997605681419373
630cf1c340e337e60fce19c0,啟洲很棒,Kai Chau is great,920,417,0,1,0.999852180480957
630cf1c340e337e60fce19b0,老師教學很認真、用心，用自己編的講義搭配課堂的補充、講解，讓我能更清楚了解上課內容。助教們的講義與課輔的講解也都很用心，還會教我們怎麼寫考卷，真心覺得老師跟助教們都超棒。,"The teacher is very serious and attentive in teaching, and uses the handouts he compiled to match the supplements and explanations in the classroom, so that I can understand the content of the class more clearly. The teaching assistants are also very careful in explaining the handouts and lesson aids, and they also teach us how to write the test papers. I really think that the teachers and teaching assistants are great.",920,417,0,1,0.9995996356010437
630cf1c340e337e60fce191a,也許可以讓較害羞的同學用打字發言,Maybe have the shy classmate type the speech,939,405,3,3,0.010271072387695312
630cf1c340e337e60fce19b5,老師很有趣！,Teachers are fun!,920,417,0,1,0.9998631477355957
630cf1c340e337e60fce1a1c,老師上課還會結合程式，教我們用程式畫出微積分的圖，除了新奇外也幫助我們更了解微積分的用意，另外每周小考也讓我更了解上課內容並檢視自己有沒有真的學會。,"The teacher will also combine programs in class, teaching us to use programs to draw calculus diagrams. In addition to being novel, it also helps us understand the purpose of calculus better. In addition, the weekly quiz also allows me to better understand the content of the class and check whether I have really learned it.",197,432,0,1,0.9964025020599365
630cf1c340e337e60fce19cc,雖然理解老師的難處，但課程進度實在是太快了。非同步的課程內容可以重複播放，相較之下比較好吸收一點。,"Although I understand the teacher's difficulties, the progress of the course is too fast. Asynchronous course content can be played repeatedly, which is easier to absorb.",323,420,0,1,0.0017098784446716309
630cf1c340e337e60fce1a21,我覺得老師應該要幫同學勾一下課本習題，因為課本習題太多，常常做不完，也不知道哪個是重要的！就教學而言，老師的引導跟流暢度很棒，口齒也很清晰，算是教的很好的一位老師，如果老師能有自編的講義，就無懈可擊了。,"I think the teacher should help the students tick off the exercises in the textbooks, because there are too many exercises in the textbooks, and it is often impossible to finish them, and I don’t know which ones are important! As far as teaching is concerned, the teacher's guidance and fluency are excellent, and the articulate is also very clear. He can be regarded as a very good teacher. If the teacher can have self-made handouts, it will be impeccable.",197,432,0,1,0.9992234706878662
630cf1c340e337e60fce1975,讚,great,99,401,0,1,0.9998630285263062
630cf1c340e337e60fce1a1f,老師上課很有趣，也很認真!,The teacher's class is very interesting and serious!,197,432,0,1,0.999868631362915
630cf1c340e337e60fce19ac,下學期有幸選到老師的課，真的是非常開心。老師真的很可愛，也常常分享一些實務界的小故事，而不只是一昧地敘述教科書或學理上的概念，能更加深我對於債總條文操作的概念！唯一可惜的地方是老師上課講話真的講好快，而且句句箴言，有時候會跟不上老師的思維，但很感謝老師有提供錄影檔供我們參考！,"I am very happy to be lucky enough to be selected for the teacher's class next semester. The teacher is really cute, and often shares some short stories from the practical world, instead of just narrating textbooks or academic concepts, it can deepen my concept of the operation of debt clauses! The only pity is that the teacher speaks really fast in class, and sometimes he can't keep up with the teacher's thinking, but I am very grateful to the teacher for providing the video file for our reference!",920,417,0,1,0.9992715716362
630cf1c340e337e60fce19d6,超喜歡老師！,I really like the teacher!,956,430,0,1,0.999849796295166
630cf1c340e337e60fce1978,希望老師能在更加強助教課的品質~下學期的總經時常聽完老師的課後還不是很懂，需要助教課時再加強一些觀念跟講解，所以助教課的內容若能再詳細一些，多解釋本章重要觀念，為學生統整、加深印象的話我覺得學習的效果會更加。也希望助教課的資料跟上課方式能有系統一些，有的時候放在moodle 有時候在youtube有時候又放在雲端真的很混亂... 老師這學期辛苦了!除了助教課還能再更好之外，整體來說很喜歡老師的課，實體時課堂的互動很有趣~,"I hope the teacher can strengthen the quality of the teaching assistant class~ In the next semester, the general manager often doesn’t understand the teacher’s class after listening to the teacher’s class. It is necessary to strengthen some concepts and explanations during the teaching assistant class, so if the content of the teaching assistant class can be more detailed, more If I explain the important concepts of this chapter and consolidate and deepen the impression for students, I think the learning effect will be more effective. I also hope that the information of the teaching assistant class can be more systematic with the way of teaching. Sometimes it is placed on moodle, sometimes on youtube, and sometimes on the cloud. Other than that, overall, I like the teacher's class very much. The interaction in the classroom is very interesting~",99,401,0,1,0.9760165810585022
630cf1c340e337e60fce1a34,老師真的是個很棒的老師！非常非常慶幸自己有修這門課，不但學到很多，也引發對於學習的動機！,"The teacher is really a great teacher! I am very, very glad that I have taken this course, not only learned a lot, but also aroused the motivation to study!",957,423,0,3,0.9997591376304626
630cf1c340e337e60fce1a35,統計的部分略難~ 但整學期下來對實作有更深的了解,"The statistical part is a bit difficult~ but after the whole semester, I have a deeper understanding of the practice",957,423,0,3,0.9940265417098999
630cf1c340e337e60fce1953,超級無敵讚!,Super invincible praise!,57,417,0,1,0.9998636245727539
630cf1c340e337e60fce1980,謝謝老師用心教學和補充很多職場文化知識！,Thank you teacher for teaching and supplementing a lot of workplace cultural knowledge!,66,418,0,1,0.999756395816803
630cf1c340e337e60fce19aa,老師講解得很清楚，還補充很多實務見解，學到很多~謝謝老師的教導!,"The teacher explained very clearly, and also added a lot of practical insights, learned a lot~ Thank you teacher for teaching!",920,417,0,1,0.9998503923416138
